6942	6.2	1.1	1.1	NT_033777.3	1798209	1799141	933	C	GATE	LTR/BELPAO	(0)	8507	7575	91219	1
6444	13.9	1.2	1.4	NT_033777.3	1799177	1800526	1630	C	GATE	LTR/BELPAO	(989)	7567	5938	91219	1
17782	11.9	0.8	1.0	NT_033777.3	1803380	1806405	3023	C	GATE	LTR/BELPAO	(989)	7567	4545	91223	1

###4567	4.2	0.7	1.0	NT_033777.3	1799165	1799741	575	+	GATE	LTR/BELPAO	6699	7273	(1234)	91220	1	No_ref_available

###6942/27382	5.206	2.011	2.840	NT_033777.3	1802412	1817411	5321	C	GATE	LTR/BELPAO	(0)	8507	32	91223/91223	2	No_ref_available
6942	6.2	1.1	1.1	NT_033777.3	1802412	1803344	933	C	GATE	LTR/BELPAO	(0)	8507	7575	91223	1
27382	5.0	2.2	3.2	NT_033777.3	1812910	1817411	4388	C	GATE	LTR/BELPAO	(4088)	4419	32	91223	1

###14038/45106	0.224	0.024	0.096	NT_033777.3	1806425	1812909	6500	+	ACCORD	LTR/GYPSY	1	7404	(0)	91224/91224	2	No_ref_available
14038	0.3	0.1	0.4	NT_033777.3	1806425	1807981	1552	+	ACCORD	LTR/GYPSY	1	1552	(5852)	91224	1
45106	0.2	0.0	0.0	NT_033777.3	1807962	1812909	4948	+	ACCORD	LTR/GYPSY	2457	7404	(0)	91224	1

###600	10.0	1.1	0.0	NT_033777.3	1817683	1817772	91	C	BS3	LINE/JOCKEY	(0)	1790	1700	91226	1	0.051

###836/4270/1528	7.417	2.717	0.000	NT_033777.3	1819375	1820246	901	C	CR1A	LINE/CR1	(2)	4468	3316	91228/91228/91228	3	0.202
836	7.9	1.8	0.0	NT_033777.3	1819375	1819488	116	C	CR1A	LINE/CR1	(2)	4468	4353	91228	1
4270	6.3	3.9	0.0	NT_033777.3	1819491	1820048	580	C	CR1A	LINE/CR1	(236)	4234	3655	91228	1
1528	10.2	0.0	0.0	NT_033777.3	1820042	1820246	205	C	CR1A	LINE/CR1	(950)	3520	3316	91228	1

###273/4781	2.880	2.226	0.171	NT_033777.3	1820245	1820884	605	C	CON5_CR1A_2	LINE/CR1	(94)	3141	324	91229/91231	2	0.187
273	2.6	2.6	2.6	NT_033777.3	1820245	1820283	39	C	CON5_CR1A_2	LINE/CR1	(94)	3141	3103	91229	1
4781	2.9	2.2	0.0	NT_033777.3	1820331	1820884	566	C	CON5_CR1A_2	LINE/CR1	(2346)	889	324	91231	1

###3508	6.8	2.4	0.0	NT_033777.3	1820897	1821350	465	C	RT1A	LINE/R1	(0)	5149	4685	91232	1	0.090

###8877/20993	5.049	2.430	0.330	NT_033777.3	1821354	1825108	3834	C	CON14_RT1A	LINE/R1	(1053)	4099	1	91233/91233	2	0.744
8877	5.4	2.5	0.4	NT_033777.3	1821354	1822475	1145	C	CON14_RT1A	LINE/R1	(1053)	4099	2955	91233	1
20993	4.9	2.4	0.3	NT_033777.3	1822474	1825108	2689	C	CON14_RT1A	LINE/R1	(2463)	2689	1	91233	1

###4219	3.3	2.1	0.2	NT_033777.3	1828328	1828845	528	C	CR1A	LINE/CR1	(3914)	556	29	91238	1	0.118

###2288/1655	4.878	11.481	0.000	NT_033777.3	1828858	1829371	451	C	BS3	LINE/JOCKEY	(220)	1570	1120	91239/91240	2	0.252
2288	4.8	17.6	0.0	NT_033777.3	1828858	1829170	368	C	BS3	LINE/JOCKEY	(220)	1570	1203	91239	1
1655	5.0	2.0	0.0	NT_033777.3	1829170	1829371	206	C	BS3	LINE/JOCKEY	(465)	1325	1120	91240	1

###2954	6.1	9.0	0.4	NT_033777.3	1835444	1835887	482	C	TRANSIB3	DNA/TRANSIB	(11)	2872	2391	91247	1	0.167

###4168/838	7.540	9.508	0.632	NT_033777.3	1835886	1836624	814	C	TRANSIB3	DNA/CMC-Transib	(1874)	1009	1	91248/91248	2	0.282
4168	7.7	11.0	0.6	NT_033777.3	1835886	1836513	693	C	TRANSIB3	DNA/CMC-Transib	(1874)	1009	317	91248	1
838	6.7	1.7	0.8	NT_033777.3	1836505	1836624	121	C	TRANSIB3	DNA/CMC-Transib	(2762)	121	1	91248	1

###971	13.1	13.8	4.9	NT_033777.3	1839610	1839901	287	C	DNAREP1_DSIM	DNA/RC	(1)	306	20	91252	1	0.935

###788	17.2	4.4	16.1	NT_033777.3	1839875	1840123	224	C	INE-1	DNA/RC	(347)	264	41	91253	1	0.367

###4566/1047/15015/12901	3.779	3.095	0.078	NT_033777.3	1840118	1844741	4146	C	CR1A	LINE/CR1	(0)	4470	1	91254/91254/91254/91254	4	0.928
4566	3.4	0.0	0.0	NT_033777.3	1840118	1840648	531	C	CR1A	LINE/CR1	(0)	4470	3940	91254	1
1047	5.3	3.0	0.0	NT_033777.3	1840647	1840778	136	C	CR1A	LINE/CR1	(748)	3722	3587	91254	1
15015	3.5	3.4	0.0	NT_033777.3	1840786	1842581	1857	C	CR1A	LINE/CR1	(991)	3479	1623	91254	1
12901	4.1	3.8	0.2	NT_033777.3	1843171	1844741	1626	C	CR1A	LINE/CR1	(2844)	1626	1	91254	1

###4765	2.2	5.5	1.3	NT_033777.3	1842585	1843170	610	+	CHOUTO_I	LTR/GYPSY	1	610	(6322)	91255	1	No_ref_available

###355	12.2	31.8	15.2	NT_033777.3	1845038	1845233	234	+	INE-1	DNA/RC	15	248	(363)	91258	1	0.383

###1020	10.5	9.6	3.5	NT_033777.3	1845307	1845494	199	C	INE-1	DNA/RC	(403)	208	10	91259	1	0.326

###6052/5502	8.124	4.205	0.857	NT_033777.3	1846193	1847798	1691	C	CR1A	LINE/CR1	(1)	4469	7	91261/91261	2	0.378
6052	8.6	6.3	0.0	NT_033777.3	1846193	1847049	911	C	CR1A	LINE/CR1	(1)	4469	3559	91261	1
5502	7.6	1.9	1.8	NT_033777.3	1847020	1847798	780	C	CR1A	LINE/CR1	(3684)	786	7	91261	1

###367	19.4	11.3	1.6	NT_033777.3	1852185	1852299	126	+	DNAREP1_DSIM	DNA/RC	28	153	(154)	91265	1	0.410

###593	17.7	3.6	5.2	NT_033777.3	1852378	1852602	407	+	DNAREP1_DSIM	DNA/RC	1	407	(204)	91266	1	1.326

###3921/3533/692/359/247	8.671	4.872	0.523	NT_033777.3	1852597	1861006	1009	C	CR1A	LINE/CR1	(0)	4470	100	91267/91271/91284/91286/91284	5	0.226
3921	1.6	0.0	0.0	NT_033777.3	1852597	1853034	438	C	CR1A	LINE/CR1	(0)	4470	4033	91267	1
3533	12.6	8.3	0.9	NT_033777.3	1854068	1854714	695	C	CR1A	LINE/CR1	(31)	4439	3745	91271	1
692	15.0	2.4	0.0	NT_033777.3	1860150	1860276	130	C	CR1A	LINE/CR1	(3096)	1374	1245	91284	1
359	14.6	13.4	0.0	NT_033777.3	1860703	1860784	93	C	CR1A	LINE/CR1	(4136)	334	242	91286	1
247	16.9	1.6	3.3	NT_033777.3	1860946	1861006	60	C	CR1A	LINE/CR1	(4311)	159	100	91284	1

###884	14.3	8.2	14.1	NT_033777.3	1853054	1853322	255	+	INE-1	DNA/RC	10	264	(347)	91269	1	0.417

###813	15.7	1.2	1.2	NT_033777.3	1853297	1853457	161	+	DNAREP1_DSIM	DNA/RC	20	180	(127)	91270	1	0.524

###1131/2383	15.168	6.461	0.927	NT_033777.3	1854716	1860701	674	C	CON5_CR1A_2	LINE/CR1	(541)	2694	534	91272/91285	2	0.208
1131	15.3	5.6	0.0	NT_033777.3	1854716	1854931	228	C	CON5_CR1A_2	LINE/CR1	(541)	2694	2467	91272	1
2383	15.1	6.9	1.4	NT_033777.3	1860279	1860701	446	C	CON5_CR1A_2	LINE/CR1	(2256)	979	534	91285	1

###629/448	15.377	4.372	10.277	NT_033777.3	1855011	1855356	254	C	INE-1	DNA/RC	(10)	601	97	91273/91275	2	0.416
629	14.4	0.7	15.2	NT_033777.3	1855011	1855180	137	C	INE-1	DNA/RC	(10)	601	465	91273	1
448	16.9	10.1	2.6	NT_033777.3	1855248	1855356	117	C	INE-1	DNA/RC	(398)	213	97	91275	1

###972	17.8	0.5	1.0	NT_033777.3	1855053	1855245	192	+	NF_6_LINE_2	LINE/LINE	881	1072	(2374)	91274	1	0.056

###509/3703/1632/819	19.501	16.769	0.168	NT_033777.3	1855378	1857238	2181	C	CON15_RT1B	LINE/R1	(961)	4329	476	91276/91276/91276/91276	4	0.412
509	21.1	0.0	0.0	NT_033777.3	1855378	1855467	90	C	CON15_RT1B	LINE/R1	(961)	4329	4240	91276	1
3703	18.4	14.8	0.1	NT_033777.3	1855458	1856277	940	C	CON15_RT1B	LINE/R1	(2005)	3285	2346	91276	1
1632	20.3	24.4	0.3	NT_033777.3	1856298	1857061	972	C	CON15_RT1B	LINE/R1	(3264)	2026	1055	91276	1
819	20.3	1.1	0.0	NT_033777.3	1857062	1857238	179	C	CON15_RT1B	LINE/R1	(4636)	654	476	91276	1

###536	18.1	8.6	0.0	NT_033777.3	1857301	1857416	126	+	INE-1	DNA/RC	13	138	(473)	91277	1	0.206

###744/923/916	19.502	5.069	1.670	NT_033777.3	1857437	1858953	581	+	GTWIN	LTR/GYPSY	5105	6732	(679)	91278/91278/91278	3	No_ref_available
744	18.7	0.7	0.7	NT_033777.3	1857437	1857576	140	+	GTWIN	LTR/GYPSY	5105	5244	(2167)	91278	1
923	19.9	6.5	2.7	NT_033777.3	1858544	1858760	225	+	GTWIN	LTR/GYPSY	6030	6254	(1157)	91278	1
916	20.0	10.8	0.0	NT_033777.3	1858759	1858953	216	+	GTWIN	LTR/GYPSY	6517	6732	(679)	91278	1

###364	18.0	0.0	9.9	NT_033777.3	1858018	1858128	101	C	GYPSY8	LTR/GYPSY	(4422)	533	433	91279	1	No_ref_available

###1913	9.4	0.3	2.0	NT_033777.3	1858225	1858529	300	C	GYPSY-26_DYA-I	LTR/GYPSY	(0)	420	121	91280	1	No_ref_available

###892	13.7	0.0	0.0	NT_033777.3	1859195	1859325	131	C	CON5_CR1A_2	LINE/CR1	(211)	3024	2894	91281	1	0.040

###623/242/599	18.180	12.857	0.000	NT_033777.3	1859321	1859750	424	+	CR1A	LINE/CR1	2216	3815	(655)	91282/91282/91282	3	0.095
623	17.2	4.5	0.0	NT_033777.3	1859321	1859454	140	+	CR1A	LINE/CR1	2216	2355	(2115)	91282	1
242	17.4	0.0	0.0	NT_033777.3	1859487	1859532	46	+	CR1A	LINE/CR1	3255	3300	(1170)	91282	1
599	19.2	23.3	0.0	NT_033777.3	1859558	1859750	238	+	CR1A	LINE/CR1	3578	3815	(655)	91282	1

###360	12.5	26.5	0.0	NT_033777.3	1860786	1860910	82	C	CR1A	LINE/CR1	(2602)	633	552	91284	1	0.018

###549/238	14.050	14.261	8.368	NT_033777.3	1861550	1861828	208	C	INE-1	DNA/RC	(13)	598	164	91288/91289	2	0.340
549	12.8	10.2	9.5	NT_033777.3	1861550	1861716	87	C	INE-1	DNA/RC	(13)	598	512	91288	1
238	16.0	20.6	6.6	NT_033777.3	1861722	1861828	121	C	INE-1	DNA/RC	(327)	284	164	91289	1

###5972	4.2	0.0	1.6	NT_033777.3	1863638	1864378	729	+	G4	LINE/JOCKEY	3116	3844	(12)	91290	1	0.189

###229/401	17.954	1.403	3.577	NT_033777.3	1866677	1867035	141	C	RT1C	LINE/R1	(4398)	1045	583	91292/91292	2	0.026
229	20.9	0.0	0.0	NT_033777.3	1866677	1866719	43	C	RT1C	LINE/R1	(4398)	1045	1003	91292	1
401	16.7	2.0	5.1	NT_033777.3	1866935	1867035	98	C	RT1C	LINE/R1	(4763)	680	583	91292	1

###1814/1120/237/1353/595/1236/1353	17.934	11.355	1.570	NT_033777.3	1868816	1880680	2102	+	GYPSY	LTR/GYPSY	1	6645	(824)	91294/91294/91294/91299/91309/91309/91309	7	No_ref_available
1814	19.9	12.4	2.8	NT_033777.3	1868816	1869378	616	+	GYPSY	LTR/GYPSY	1	616	(6853)	91294	1
1120	15.9	18.6	0.0	NT_033777.3	1869446	1869693	294	+	GYPSY	LTR/GYPSY	1292	1585	(5884)	91294	1
237	12.8	0.0	0.0	NT_033777.3	1870098	1870136	39	+	GYPSY	LTR/GYPSY	1641	1679	(5790)	91294	1
1353	14.8	0.0	0.0	NT_033777.3	1872870	1873078	209	+	GYPSY	LTR/GYPSY	3114	3322	(4147)	91299	1
595	22.2	0.7	1.5	NT_033777.3	1880017	1880153	136	+	GYPSY	LTR/GYPSY	4638	4773	(2696)	91309	1
1236	17.3	6.3	1.0	NT_033777.3	1880140	1880442	534	+	GYPSY	LTR/GYPSY	4928	5461	(2008)	91309	1
1353	12.7	12.2	0.7	NT_033777.3	1880435	1880680	274	+	GYPSY	LTR/GYPSY	6372	6645	(824)	91309	1

###468/2566/493/3727/2930/2444	17.917	7.009	0.476	NT_033777.3	1870137	1872740	2746	C	CON7_G6A_1	LINE/LINE	(9)	4433	312	91296/91296/91298/91298/91298/91298	6	0.618
468	15.9	9.2	0.8	NT_033777.3	1870137	1870256	130	C	CON7_G6A_1	LINE/LINE	(9)	4433	4304	91296	1
2566	16.4	0.2	0.0	NT_033777.3	1870271	1870692	423	C	CON7_G6A_1	LINE/LINE	(411)	4031	3609	91296	1
493	7.7	0.0	0.0	NT_033777.3	1870691	1870755	65	C	CON7_G6A_1	LINE/LINE	(882)	3560	3496	91298	1
3727	18.6	8.8	0.2	NT_033777.3	1870768	1871559	860	C	CON7_G6A_1	LINE/LINE	(1260)	3182	2323	91298	1
2930	17.9	4.1	0.2	NT_033777.3	1871564	1872121	580	C	CON7_G6A_1	LINE/LINE	(2409)	2033	1454	91298	1
2444	19.6	12.4	1.4	NT_033777.3	1872120	1872740	688	C	CON7_G6A_1	LINE/LINE	(3443)	999	312	91298	1

###6564	3.1	5.1	0.0	NT_033777.3	1873077	1873861	825	C	BDGP_G5A	LINE/JOCKEY	(32)	882	58	91300	1	0.903

###4965	7.9	9.2	1.7	NT_033777.3	1873862	1874610	804	C	G5A	LINE/JOCKEY	(1996)	845	42	91301	1	0.283

###477	7.0	17.0	2.5	NT_033777.3	1881127	1881254	170	+	CON5_CR1A	LINE/CR1	1	170	(4300)	91312	1	0.056

###2149/4361	7.137	11.350	0.000	NT_033777.3	1881255	1882175	995	C	X-ELEMENT	LINE/JOCKEY	(15)	4725	3731	91313/91313	2	0.210
2149	8.0	12.3	0.0	NT_033777.3	1881255	1881376	122	C	X-ELEMENT	LINE/JOCKEY	(15)	4725	4604	91313	1
4361	7.0	11.2	0.0	NT_033777.3	1881405	1882175	873	C	X-ELEMENT	LINE/JOCKEY	(137)	4603	3731	91313	1

###5560/718/612/988	19.416	6.691	3.622	NT_033777.3	1884802	1901832	2723	C	TIRANT	LTR/GYPSY	(108)	8418	2	91317/91318/91318/91343	4	No_ref_available
5560	18.5	4.9	2.9	NT_033777.3	1884802	1886650	1885	C	TIRANT	LTR/GYPSY	(108)	8418	6534	91317	1
718	21.2	22.5	0.4	NT_033777.3	1886651	1886881	282	C	TIRANT	LTR/GYPSY	(6434)	2092	1811	91318	1
612	24.6	4.3	5.6	NT_033777.3	1887048	1887301	251	C	TIRANT	LTR/GYPSY	(6711)	1815	1565	91318	1
988	19.3	7.6	9.0	NT_033777.3	1901519	1901832	310	C	TIRANT	LTR/GYPSY	(8215)	311	2	91343	1

###595/1236/1353	16.583	7.354	0.989	NT_033777.3	1888375	1889038	944	+	GYPSY	LTR/GYPSY	4638	6645	(824)	91322/91322/91322	3	No_ref_available
595	22.2	0.7	1.5	NT_033777.3	1888375	1888511	136	+	GYPSY	LTR/GYPSY	4638	4773	(2696)	91322	1
1236	17.3	6.3	1.0	NT_033777.3	1888498	1888800	534	+	GYPSY	LTR/GYPSY	4928	5461	(2008)	91322	1
1353	12.7	12.2	0.7	NT_033777.3	1888793	1889038	274	+	GYPSY	LTR/GYPSY	6372	6645	(824)	91322	1

###477	7.0	17.0	2.5	NT_033777.3	1889485	1889612	170	+	CON5_CR1A	LINE/CR1	1	170	(4300)	91325	1	0.056

###2149/4361	7.137	11.350	0.000	NT_033777.3	1889613	1890533	995	C	X-ELEMENT	LINE/JOCKEY	(15)	4725	3731	91326/91326	2	0.210
2149	8.0	12.3	0.0	NT_033777.3	1889613	1889734	122	C	X-ELEMENT	LINE/JOCKEY	(15)	4725	4604	91326	1
4361	7.0	11.2	0.0	NT_033777.3	1889763	1890533	873	C	X-ELEMENT	LINE/JOCKEY	(137)	4603	3731	91326	1

###5560/718/612	19.431	6.577	2.946	NT_033777.3	1893160	1895659	2413	C	TIRANT	LTR/GYPSY	(108)	8418	1565	91330/91331/91331	3	No_ref_available
5560	18.5	4.9	2.9	NT_033777.3	1893160	1895008	1885	C	TIRANT	LTR/GYPSY	(108)	8418	6534	91330	1
718	21.2	22.5	0.4	NT_033777.3	1895009	1895239	282	C	TIRANT	LTR/GYPSY	(6434)	2092	1811	91331	1
612	24.6	4.3	5.6	NT_033777.3	1895406	1895659	251	C	TIRANT	LTR/GYPSY	(6711)	1815	1565	91331	1

###595/1236/1353	16.583	7.354	0.989	NT_033777.3	1896733	1897396	944	+	GYPSY	LTR/GYPSY	4638	6645	(824)	91335/91335/91335	3	No_ref_available
595	22.2	0.7	1.5	NT_033777.3	1896733	1896869	136	+	GYPSY	LTR/GYPSY	4638	4773	(2696)	91335	1
1236	17.3	6.3	1.0	NT_033777.3	1896856	1897158	534	+	GYPSY	LTR/GYPSY	4928	5461	(2008)	91335	1
1353	12.7	12.2	0.7	NT_033777.3	1897151	1897396	274	+	GYPSY	LTR/GYPSY	6372	6645	(824)	91335	1

###477	7.0	17.0	2.5	NT_033777.3	1897846	1897973	170	+	CON5_CR1A	LINE/CR1	1	170	(4300)	91338	1	0.056

###2149/4361	7.137	11.350	0.000	NT_033777.3	1897974	1898894	995	C	X-ELEMENT	LINE/JOCKEY	(15)	4725	3731	91339/91339	2	0.210
2149	8.0	12.3	0.0	NT_033777.3	1897974	1898095	122	C	X-ELEMENT	LINE/JOCKEY	(15)	4725	4604	91339	1
4361	7.0	11.2	0.0	NT_033777.3	1898124	1898894	873	C	X-ELEMENT	LINE/JOCKEY	(137)	4603	3731	91339	1

###2166/4145/389/1189	29.625	4.955	2.180	NT_033777.3	1898876	1902460	3254	+	GYPSY4	LTR/GYPSY	NA	NA	NA	91341/91342/91344/91344	4	0.160
2166	32.0	4.2	2.3	NT_033777.3	1898876	1899954	1099	+	GYPSY4	LTR/GYPSY	965	2063	(4789)	91341	1
4145	27.4	7.0	1.9	NT_033777.3	1899953	1901366	1484	+	GYPSY4_I	LTR/GYPSY	2530	4013	(2622)	91342	1
389	18.2	0.0	1.3	NT_033777.3	1901833	1901917	168	+	GYPSY4	LTR/GYPSY	4171	4338	(2076)	91344	1
1189	32.4	1.9	2.8	NT_033777.3	1901892	1902460	564	+	GYPSY4	LTR/GYPSY	4278	4841	(2011)	91344	1

###2085/2859	7.346	5.966	1.600	NT_033777.3	1904710	1905498	975	+	TRANSIB4	DNA/TRANSIB	2	1054	(1602)	91347/91348	2	0.367
2085	8.2	6.5	1.6	NT_033777.3	1904710	1905073	542	+	TRANSIB4	DNA/TRANSIB	2	543	(2113)	91347	1
2859	6.6	5.5	1.6	NT_033777.3	1905082	1905498	433	+	TRANSIB4	DNA/TRANSIB	622	1054	(1602)	91348	1

###4676	4.9	1.2	1.4	NT_033777.3	1905509	1906091	582	+	DOC3-ELEMENT	LINE/JOCKEY	1	582	(4158)	91349	1	0.123

###16641/11077	0.100	0.040	0.080	NT_033777.3	1906499	1909544	3050	C	CON46_297	LTR/GYPSY	(4)	6999	6	91351/91352	2	No_ref_available
16641	0.1	0.0	0.0	NT_033777.3	1906499	1908334	1836	C	CON46_297	LTR/GYPSY	(4)	6999	5164	91351	1
11077	0.1	0.1	0.2	NT_033777.3	1908330	1909544	1214	C	CON46_297	LTR/GYPSY	(5784)	1219	6	91352	1

###391/2165/10652	4.130	3.123	0.986	NT_033777.3	1910483	1912182	1782	C	DOC3-ELEMENT	LINE/JOCKEY	(240)	4500	2386	91355/91355/91355	3	0.376
391	4.1	0.0	0.0	NT_033777.3	1910483	1910531	49	C	DOC3-ELEMENT	LINE/JOCKEY	(240)	4500	4452	91355	1
2165	4.3	0.0	0.0	NT_033777.3	1910531	1910785	255	C	DOC3-ELEMENT	LINE/JOCKEY	(488)	4252	3998	91355	1
10652	4.1	3.8	1.2	NT_033777.3	1910786	1912182	1478	C	DOC3-ELEMENT	LINE/JOCKEY	(877)	3863	2386	91355	1

###3898	9.0	7.3	0.0	NT_033777.3	1913626	1914200	617	+	CR1A	LINE/CR1	1547	2163	(2307)	91356	1	0.138

###7252	6.4	5.3	0.4	NT_033777.3	1914198	1915201	1053	+	CON5_CR1A_2	LINE/CR1	2178	3230	(5)	91357	1	0.326

###4305/2744	5.804	0.530	0.889	NT_033777.3	1915383	1916457	934	+	1360	DNA/P	1	3409	(0)	91359/91361	2	0.274
4305	5.6	0.0	0.4	NT_033777.3	1915383	1915937	553	+	1360	DNA/P	1	553	(2856)	91359	1
2744	6.1	1.3	1.6	NT_033777.3	1916076	1916457	381	+	1360	DNA/P	3029	3409	(0)	91361	1

###2448	11.7	6.7	8.1	NT_033777.3	1917927	1918449	516	C	NF_10_LTR_1	LTR/LTR	(8)	530	15	91364	1	No_ref_available

###20168	2.5	1.3	0.9	NT_033777.3	1919720	1922607	2367	C	BEL-6_DYA-I_3	LTR/LTR	(349)	2567	201	91365	1	No_ref_available

###2228	15.7	4.5	3.0	NT_033777.3	1922628	1923113	493	C	NF_10_LTR_1	LTR/LTR	(32)	506	14	91366	1	No_ref_available

###2225	16.4	4.5	3.0	NT_033777.3	1929867	1930357	498	C	NF_10_LTR_1	LTR/LTR	(32)	506	9	91372	1	No_ref_available

###4431	4.4	0.9	1.1	NT_033777.3	1933094	1933644	550	+	BEL-6_DYA-I	LTR/LTR	11	560	(1566)	91375	1	No_ref_available

###1921	16.6	9.9	2.8	NT_033777.3	1933640	1934105	498	+	NF_10_LTR_1	LTR/LTR	9	506	(32)	91376	1	No_ref_available

###2215	16.8	4.3	3.1	NT_033777.3	1937149	1937659	517	+	NF_10_LTR_1	LTR/LTR	14	530	(8)	91379	1	No_ref_available

###3421	4.1	6.4	0.0	NT_033777.3	1940455	1940889	463	+	BAGGINS	LINE/LOA	4991	5453	(0)	91382	1	0.085

###17894	0.8	0.0	0.0	NT_033777.3	1941865	1943868	2004	+	CON15_RT1B	LINE/R1	2214	4217	(1073)	91384	1	0.379

###5254	0.7	0.0	0.0	NT_033777.3	1943868	1944450	583	+	RT1B	LINE/R1	4589	5171	(0)	91385	1	0.113

###2377	11.7	6.8	8.3	NT_033777.3	1945837	1946350	507	C	NF_10_LTR_1	LTR/LTR	(17)	521	15	91391	1	No_ref_available

###19331	1.7	0.9	0.2	NT_033777.3	1948694	1950951	2275	C	DOC2-ELEMENT	LINE/JOCKEY	(0)	4789	2515	91393	1	0.475

###3355	8.4	8.2	0.5	NT_033777.3	1951955	1952833	947	+	CR1A	LINE/CR1	3433	4379	(91)	91396	1	0.212

###7900	5.5	2.1	0.7	NT_033777.3	1955320	1956341	1037	C	CR1A	LINE/CR1	(0)	4470	3434	91398	1	0.232

###2873	4.4	1.1	0.0	NT_033777.3	1956359	1956719	365	C	CON5_CR1A_2	LINE/CR1	(19)	3216	2852	91399	1	0.113

###705	2.1	5.2	2.0	NT_033777.3	1956733	1956828	99	+	ROOA	LTR/BELPAO	5548	5646	(1975)	91400	1	No_ref_available

###1849	17.9	1.8	2.4	NT_033777.3	1956853	1957235	381	+	DF0001639.1	LTR/GYPSY	7	387	(152)	91401	1	No_ref_available

###2748/4792	8.354	3.222	0.354	NT_033777.3	1957302	1958352	1098	+	CON24_X-ELEMENT	LINE/JOCKEY	10	2038	(2680)	91402/91402	2	0.233
2748	8.9	4.8	0.9	NT_033777.3	1957302	1957721	436	+	CON24_X-ELEMENT	LINE/JOCKEY	10	445	(4273)	91402	1
4792	8.0	2.2	0.0	NT_033777.3	1957705	1958352	662	+	CON24_X-ELEMENT	LINE/JOCKEY	1377	2038	(2680)	91402	1

###3389/3765	9.969	4.677	1.609	NT_033777.3	1958623	1959835	1315	+	GYPSY9	LTR/GYPSY	3930	5349	(0)	91404/91405	2	No_ref_available
3389	7.5	5.5	1.3	NT_033777.3	1958623	1959210	680	+	GYPSY9	LTR/GYPSY	3930	4609	(740)	91404	1
3765	12.3	3.9	1.9	NT_033777.3	1959213	1959835	635	+	GYPSY9	LTR/GYPSY	4715	5349	(0)	91405	1

###520	17.0	16.7	5.4	NT_033777.3	1959838	1960005	186	C	TIRANT	LTR/GYPSY	(8309)	217	32	91406	1	No_ref_available

###2447	5.4	2.9	0.0	NT_033777.3	1960004	1960317	323	+	CON24_X-ELEMENT	LINE/JOCKEY	1685	2007	(2711)	91407	1	0.068

###748	15.5	13.7	5.0	NT_033777.3	1960354	1960557	221	C	TIRANT	LTR/GYPSY	(202)	8324	8104	91408	1	No_ref_available

###685/413	7.157	0.000	0.000	NT_033777.3	1960667	1960805	140	C	HMS-BEAGLE	LTR/GYPSY	(6430)	632	249	91409/91409	2	No_ref_available
685	8.7	0.0	0.0	NT_033777.3	1960667	1960758	92	C	HMS-BEAGLE	LTR/GYPSY	(6430)	632	541	91409	1
413	4.2	0.0	0.0	NT_033777.3	1960758	1960805	48	C	HMS-BEAGLE	LTR/GYPSY	(6766)	296	249	91409	1

###3143/523/6964/583/3808	8.219	7.845	0.816	NT_033777.3	1961718	1964059	2475	+	TRANSIB2	DNA/TRANSIB	12	2844	(0)	91411/91412/91413/91414/91415	5	0.870
3143	8.2	16.8	0.0	NT_033777.3	1961718	1962277	654	+	TRANSIB2	DNA/TRANSIB	12	665	(2179)	91411	1
523	1.6	0.0	0.0	NT_033777.3	1962276	1962338	63	+	TRANSIB2	DNA/TRANSIB	829	891	(1953)	91412	1
6964	6.7	6.0	1.2	NT_033777.3	1962345	1963360	1064	+	TRANSIB2	DNA/TRANSIB	1037	2100	(744)	91413	1
583	7.1	0.0	0.0	NT_033777.3	1963354	1963437	84	+	TRANSIB2	DNA/TRANSIB	2151	2234	(610)	91414	1
3808	11.4	4.8	1.1	NT_033777.3	1963412	1964059	663	+	TRANSIB2	DNA/TRANSIB	2182	2844	(0)	91415	1

###1788	7.9	0.0	0.0	NT_033777.3	1964650	1964877	228	+	CHOUTO_I	LTR/GYPSY	6323	6550	(382)	91404	1	No_ref_available

###831	8.1	0.0	0.0	NT_033777.3	1964879	1964989	111	+	CHOUTO_I	LTR/GYPSY	500	610	(6322)	91418	1	No_ref_available

###535	19.8	45.9	2.2	NT_033777.3	1964996	1965277	404	C	CON10_IDEFIX	LTR/GYPSY	(6847)	537	134	91419	1	No_ref_available

###679/773	18.500	8.950	0.500	NT_033777.3	1965425	1965884	402	+	STALKER4	LTR/GYPSY	233	991	(6265)	91420/91420	2	No_ref_available
679	16.3	17.2	0.9	NT_033777.3	1965425	1965610	216	+	STALKER4	LTR/GYPSY	233	448	(6808)	91420	1
773	20.7	0.7	0.1	NT_033777.3	1965699	1965884	186	+	STALKER4	LTR/GYPSY	806	991	(6265)	91420	1

###2800	3.5	3.7	0.3	NT_033777.3	1965883	1966231	361	+	TOM1	LTR/GYPSY	44	404	(6)	91422	1	No_ref_available

###6695	5.6	7.5	1.6	NT_033777.3	1969566	1971273	1811	C	GYPSY-11_DSIM-I	LTR/GYPSY	(4479)	1811	1	91427	1	No_ref_available

###227/1862	12.382	4.948	0.467	NT_033777.3	1971295	1973392	424	+	GYPSY11	LTR/GYPSY	215	2006	(2422)	91428/91433	2	No_ref_available
